Country Name,Country Code,Series Name,Series Code,2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Jordan,JOR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,9631.9289925536,9738.53746926194,9816.59855653123,9144.67793204995,8967.07995837808,8747.87860930851,9265.51536720733,9042.39781871198,9429.07279552037,9579.20081317696,9182.496161256,9927.2341002506,10411.8416152967,10821.4909765317,..
Jordan,JOR,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Jordan,JOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.929,74.087,74.282,74.606,75.06,75.55,76.071,76.491,76.865,75.583,74.204,77.088,77.814,..,..
Jordan,JOR,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,784.811570091421,761.374008236118,703.459985953021,659.237654775558,669.035209462499,610.296853083096,658.735447420871,631.419730156408,666.863263209681,722.796839540192,706.80286200575,766.238837716302,797.845877689424,..,..
Kazakhstan,KAZ,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,20159.9329426413,21367.2180595372,23754.1341952117,23958.1128890603,22484.3651382607,23023.0872293899,23973.0602295651,25096.1285862615,28689.2710838374,29039.8229624509,32945.8515725823,35895.0839871667,38515.1836009979,40890.9317694408,..
Kazakhstan,KAZ,Gini index,SI.POV.GINI,28,28.2,27.1,27,26.8,27.2,27.5,27.8,28,28.7,29.2,..,..,..,..
Kazakhstan,KAZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.108,69.939,70.719,71.415,72.024,72.549,72.996,73.369,73.658,71.195,70.131,73.503,74.402,..,..
Kazakhstan,KAZ,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,524.635376244032,648.977936893201,632.541101474376,712.678284811402,683.639620397393,787.931981928079,731.764378703708,707.173944574643,799.701068382388,1089.86734426699,1292.98944963159,1344.55095392536,1459.9923891622,..,..
Kenya,KEN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2750.28663787693,2847.27068286846,3106.39394464885,3359.48950665093,3678.32614146019,3916.65315673095,4177.24993580267,4411.56104120886,4687.37782325306,4792.57315847182,5338.85243382781,5883.22303961921,6317.03904665091,6644.13093243895,..
Kenya,KEN,Gini index,SI.POV.GINI,..,..,..,..,40.8,..,..,..,..,36.2,38.7,37.7,..,..,..
Kenya,KEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.283,61.537,61.729,61.99,62.279,62.526,62.725,62.825,62.939,61.596,61.225,63.549,63.646,..,..
Kenya,KEN,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,143.073445685989,142.877701766554,153.17642033711,165.040749756992,175.250024188806,186.209091093767,166.504149084223,180.83137769951,204.779711565058,215.286103241805,243.981689723105,254.297591466065,274.473624269189,..,..
Kiribati,KIR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1785.57208346912,1896.32489937688,2049.3339030677,2084.13105379102,2310.60312873612,2462.83260410374,2562.06561789397,2671.76272781707,2762.93796874918,2710.90622817554,3020.49399935695,3329.34434464861,3485.55808311399,3702.32594703115,..
Kiribati,KIR,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,27.8,..,..,..,..,..,..
Kiribati,KIR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.896,65.908,65.898,65.869,65.831,65.799,65.787,65.807,65.866,65.205,64.148,66.269,66.473,..,..
Kiribati,KIR,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,142.667832778999,150.81635556651,178.490778412553,186.471432594563,166.737065407313,222.911031779486,248.289192169522,291.571095261231,280.75992505431,369.909879183457,355.974254067902,350.241588618371,400.907617626912,..,..
"Korea, Dem. People's Rep.",PRK,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.772,71.317,71.867,72.451,72.825,72.971,73.034,73.02,72.928,72.783,73.437,73.641,73.642,..,..
"Korea, Dem. People's Rep.",PRK,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,33944.2511879769,35061.5531929083,35844.2253782408,37032.1724172561,39794.1961180043,41672.6278317077,43155.9100867658,45511.0803506331,46511.2196957018,47881.4921344193,51718.2518656631,55509.3368761174,57429.8031076402,61051.3492502498,..
"Korea, Rep.",KOR,Gini index,SI.POV.GINI,..,31.6,..,31.2,..,35.2,34.9,33.7,33.2,32.7,32.9,..,..,..,..
"Korea, Rep.",KOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.5682926829269,80.819512195122,81.2707317073171,81.7219512195122,82.0243902439024,82.2756097560976,82.6268292682927,82.6268292682927,83.2268292682927,83.4268292682927,83.5268292682927,82.6804878048781,83.4292682926829,..,..
"Korea, Rep.",KOR,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,2036.70051672296,2114.10783410827,2190.77860540843,2322.1120535281,2573.42287690324,2760.95388600378,2926.77117938189,3246.98677712342,3578.35067272385,3841.90796490704,4308.87355328684,4868.65870526587,4797.57501264956,5081.41151607382,..
Kosovo,XKX,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,7776.47393102774,7897.56692777876,8090.75939263902,8200.47420451574,8714.91966356132,9157.04630742908,9380.94007290057,10018.7387080811,10861.0531745974,10532.5054692849,12362.4210181213,13950.896732241,15804.4065754058,17864.4160145118,..
Kosovo,XKX,Gini index,SI.POV.GINI,27.8,29,26.3,27.3,26.5,26.7,44.2,44.6,40.2,57.4,49.4,38.3,..,..,..
Kosovo,XKX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.323,75.75,76.336,76.179,76.024,76.748,77.105,77.117,77.249,74.212,74.981,77.623,78.033,..,..
Kosovo,XKX,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kuwait,KWT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,79036.7857441182,82089.726133145,76812.5387330449,68336.5991533112,45267.3085347452,41862.1739255505,46565.5499504554,51370.7320595252,50703.0001343301,41461.7235642777,50651.9575337091,55043.0022635849,53025.4710858063,52443.5969223626,..
Kuwait,KWT,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kuwait,KWT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.052243902439,78.3950243902439,78.7418048780488,79.0803414634146,79.3765609756098,79.6775853658537,79.9160731707317,80.1063658536585,81.969756097561,78.7609756097561,78.7365853658537,80.5878048780488,83.1878048780488,..,..
Kuwait,KWT,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,1843.973503765,1915.28734436354,1911.06068438417,1992.7562858166,1908.05147125182,1980.55759654093,2166.91221936293,2656.97664527563,2627.53137582571,2534.62202443459,2717.95513045484,2294.22011600267,2566.8102979544,..,..
Kyrgyz Republic,KGZ,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3278.35102220086,3588.67988824025,4000.96295765107,4228.1951482992,4153.3766990372,4603.75964247878,4953.71755085199,4777.94175395575,5304.22758314405,5178.5619670404,5736.47883415154,6577.51217728389,7298.08612561933,8012.45464442194,..
Kyrgyz Republic,KGZ,Gini index,SI.POV.GINI,27.8,27.4,28.8,26.8,29,26.8,27.3,27.7,29.7,29,28.8,26.4,27.2,..,..
Kyrgyz Republic,KGZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.6024390243903,70.0024390243902,70.2024390243902,70.4024390243902,70.6512195121951,70.9512195121951,71.2,71.4,71.6,71.8,71.9,72.0487804878049,72.2487804878049,..,..
Kyrgyz Republic,KGZ,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,231.004942137646,303.001742857872,326.439073549417,311.493496232471,298.825105142561,298.447210734546,310.694002593124,243.253259652794,229.016769144427,257.988148371502,308.44374697765,333.009946252757,348.625883638341,..,..
Lao PDR,LAO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4099.78457330741,4780.94733000167,5221.59855783339,5798.50436730091,6086.0673044622,6743.01053953037,7141.90652701767,7486.86452700433,7743.21906534261,7913.38660650276,8080.43553249923,8766.44062611094,9291.78859001138,9775.82817381023,..
Lao PDR,LAO,Gini index,SI.POV.GINI,..,36,..,..,..,..,..,38.8,..,..,..,..,..,..,..
Lao PDR,LAO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.505,65.126,65.723,66.35,66.688,67.014,67.345,67.594,67.911,68.339,67.807,68.715,68.964,..,..
Lao PDR,LAO,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,81.6579739874758,99.2704324425846,125.310530168583,133.276051541519,149.331132502307,159.194164190829,180.343744916157,168.177686819679,202.090167288715,159.156730844236,219.494773993884,177.126778730814,123.253987719582,..,..
Latvia,LVA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,17680.4939630507,19416.5167382125,20473.5243706913,21553.6623204436,22543.9183164105,24063.4511245109,25763.9907709703,29817.8047263182,32199.0960377091,32741.4207691987,36912.0130602161,40558.7495841122,42576.4060799457,43394.2732822314,..
Latvia,LVA,Gini index,SI.POV.GINI,35.8,35.2,35.5,35.1,34.2,34.3,35.6,35.1,34.5,35.7,34.3,33.7,34,..,..
Latvia,LVA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.5756097560976,73.7780487804878,73.9829268292683,74.1243902439024,74.4804878048781,74.580487804878,74.6292682926829,74.7829268292683,75.3878048780488,75.1853658536585,72.9804878048781,74.2780487804878,75.6780487804878,..,..
Latvia,LVA,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,1093.86833709592,1146.00607319404,1217.72892723867,1296.14950056518,1405.77567653213,1631.07362884453,1703.60435677457,1903.76637656496,2202.67592921734,2448.21758518679,3457.58688652365,3244.86120268095,3033.87411302447,..,..
Lebanon,LBN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,14974.553438993,16121.335238646,16315.6137748763,16139.8649966955,17045.898285301,18940.5901000453,20963.8249472533,21985.4884702241,21710.4648750807,16259.7051312281,11599.7755083765,12292.8407305501,12574.8329116403,..,..
Lebanon,LBN,Gini index,SI.POV.GINI,31.8,..,..,..,..,..,..,..,..,..,..,35.3,..,..,..
Lebanon,LBN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.768,77.941,78.037,78.148,78.275,78.306,78.192,78.263,78.208,76.299,73.65,78.003,77.817,..,..
Lebanon,LBN,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,1224.53269394249,1129.16517099988,1153.09717358382,1214.01764708597,1264.11017471595,1500.83443130369,1636.00512329959,1774.23340985972,1887.44589664451,1008.03918944587,460.948680112214,696.508149069305,643.849749450606,..,..
Lesotho,LSO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2278.50142791066,2291.4956531127,2538.26310306049,2771.24496867163,3034.64692924848,2942.18153663921,2618.81820770145,2632.28775223004,2568.34114362719,2559.09776077846,2544.78249551214,2761.31105002216,2880.96629615692,3001.16311951334,..
Lesotho,LSO,Gini index,SI.POV.GINI,..,..,..,..,..,..,44.9,..,..,..,..,..,..,..,..
Lesotho,LSO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.93,48.235,49.547,50.786,51.83,52.908,53.874,54.638,55.249,55.133,54.209,56.812,57.375,..,..
Lesotho,LSO,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,209.377967377234,235.836723161682,289.841064135464,286.243716326685,283.111392694117,269.801639658203,282.689367218042,294.417590053725,560.029550106124,269.803471257751,276.323284672363,357.386948036243,385.602726182804,..,..
Liberia,LBR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1040.76141404018,1156.95319448003,1360.12910370155,1418.77355515891,1340.43279741197,1490.33581410026,1664.94481323565,1799.72751397748,1899.52200972855,1659.52109145991,1539.20892304674,1691.57275721851,1794.53340863362,1871.04406164262,..
Liberia,LBR,Gini index,SI.POV.GINI,..,..,..,33.2,..,35.3,..,..,..,..,..,..,..,..,..
Liberia,LBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.486,59.785,59.992,59.21,59.248,60.483,60.777,60.999,61.232,61.267,61.166,61.934,62.163,..,..
Liberia,LBR,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,122.959091067582,116.389248328505,118.275120339608,134.373041564772,170.118354189997,157.762615323847,161.616668084279,179.382782608198,147.957332868758,204.597033553926,204.029204799176,229.443081656853,233.052087652106,..,..
Libya,LBY,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,15698.0519072612,26826.0729756733,21151.0051911633,17509.5285087845,17903.2565395803,16961.0177111717,18026.0187834008,18879.3151301984,16194.1082061146,10954.799045265,12641.5097714075,12266.3896804716,13847.0792190045,14303.8087736988,..
Libya,LBY,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Libya,LBY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.95,72.188,72.339,71.3,71.644,71.799,72.721,73.151,72.941,72.388,72.062,74.462,69.339,..,..
Libya,LBY,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,630.91319353486,1061.27021108646,1052.36087484782,906.608333441689,1039.53068417024,1046.79491512027,843.046920643763,918.759866574137,898.406175017023,778.5291872509,765.389625763618,582.264621264419,1055.35713644896,..,..
Liechtenstein,LIE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.7926829268293,82.3829268292683,82.2609756097561,82.0731707317073,82.6560975609756,82.2585365853659,83.7463414634147,83.0414634146342,84.1609756097561,81.6585365853659,84.4024390243902,84.1219512195122,84.8414634146342,..,..
Liechtenstein,LIE,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,..,..,7031.25944921366,7216.60379521167,7480.94324978967,7761.38782042429,7839.98843992816,7847.58521368834,8282.4199834937,8647.73205962546,8030.54127053368,9208.90041600863,9795.16401910884,..,..
Lithuania,LTU,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,21557.6567458052,23275.2517553588,24889.8726227818,26274.7488764946,26948.5919371645,28698.9887868061,31305.0436934372,36491.9385223689,40563.8304884555,41262.7276941725,45873.5273239486,50936.0049547442,52348.2468215268,55285.8991934304,..
Lithuania,LTU,Gini index,SI.POV.GINI,32.5,35.1,35.3,37.7,37.4,38.4,37.3,35.7,35.3,36,36.7,36.6,36,..,..
Lithuania,LTU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.5634146341464,73.8634146341464,73.9146341463415,74.5170731707317,74.3219512195122,74.6707317073171,75.4804878048781,75.6804878048781,76.2829268292683,75.0292682926829,74.0365853658537,75.6439024390244,76.9878048780488,..,..
Lithuania,LTU,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,1472.81870139192,1542.19323589324,1627.62046985625,1736.37334241037,1858.08305816395,2033.26878203374,2152.43769622925,2354.8026423149,2815.93414305712,3060.54937496123,3543.98604307225,3691.36682145752,3818.700368081,4127.40238575885,..
Luxembourg,LUX,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,94475.0302265023,96636.426643956,100925.011992241,105296.284588232,107859.685999308,113365.176082265,114985.842235989,116638.414163882,121371.73990307,122066.739147202,136772.443753292,146919.145398494,150508.218886888,155941.288210791,..
Luxembourg,LUX,Gini index,SI.POV.GINI,32.1,34.3,32,31.2,32.9,31.7,34.5,35.4,34.2,33.4,32.7,34.1,33.6,..,..
Luxembourg,LUX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.9878048780488,81.3926829268293,81.8,82.2292682926829,82.2926829268293,82.6853658536585,82.0951219512195,82.2951219512195,82.6390243902439,82.1439024390244,82.5975609756098,82.9463414634147,83.3585365853659,..,..
Luxembourg,LUX,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,5694.88338281655,5175.36534085332,5346.19664668479,5573.94465329028,5546.68241910198,5806.30467269822,5961.60261392162,6211.73061211437,6700.66965094926,7088.20370765635,7734.7397617275,8202.77381418416,8329.0974382745,8807.5855816904,..
"Macao SAR, China",MAC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,121085.679344582,133111.616642617,149859.180455113,145187.080794416,108656.763904919,107653.177281832,120774.963080752,129457.998600118,126029.622371097,57077.5325705099,73374.4486829589,64193.5294048618,116328.540600134,126959.917138906,..
"Macao SAR, China",MAC,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Macao SAR, China",MAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.4707317073171,82.4707317073171,82.7219512195122,83.0219512195122,83.2243902439024,83.2756097560976,83.5268292682927,83.6780487804878,83.9292682926829,84.1292682926829,83.7292682926829,83.0804878048781,83.1804878048781,..,..
"Macao SAR, China",MAC,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Madagascar,MDG,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1475.17055178114,1463.61756926447,1473.40398077255,1498.83976908219,1496.61172412841,1561.51962374608,1546.88001890817,1546.59563549795,1612.29772715626,1490.32312837866,1577.43246056529,1716.97884873797,1808.44779038579,1883.5374311384,..
Madagascar,MDG,Gini index,SI.POV.GINI,..,42.6,..,..,..,..,..,..,..,..,36.8,..,..,..,..
Madagascar,MDG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.86,63.007,63.161,63.261,63.362,63.431,63.433,63.491,63.504,62.706,62.516,63.068,63.632,..,..
Madagascar,MDG,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,66.7012452161193,57.242961562924,55.275691049868,66.8842789364652,74.9242056417763,83.2678618325415,74.2851924638939,65.2911445126751,50.0020813837951,55.4871302523983,56.0517826493822,55.4378093277817,62.8407588151018,..,..
Malawi,MWI,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1516.2111831915,1464.04323957796,1558.11224745203,1505.55190404024,1403.08451209235,1409.95802703533,1380.23263621737,1363.79445595088,1450.01008064784,1513.45990803344,1687.59358179651,1778.30582146001,1830.46461287442,1857.61756950305,..
